သမာဓိသမ္ပယောဂ (ပု),[ သမာဓိ + သမ္ပယောဂ ],သမာဓိနှင့်ယှဉ်ခြင်း။,
သမာဓိသမ္ပယောဂင်္ဂ (န),[ သမာဓိသမ္ပယောဂ + အင်္ဂ ],သမာဓိနှင့်ယှဉ်ခြင်း၏ အကြောင်းအင်္ဂါ။,
သမာဓိသမ္ပာဒန (ထီ၊ န),[ သမာဓိ + သမ္ပာဒန ],သမာဓိကို ပြည့်စုံစေခြင်း။,
သမာဓိသမ္ဗောဇ္စျင်္ဂ (န),[ သမာဓိ + သမ္ဗောဇ္စျင်္ဂ ],သမာဓိသမ္ဗောဇ္စျင်။,
သမာဓိသမ္ဗောဇ္စျင်္ဂဋ္ဌာနိယ (တိ),[ သမာဓိ-သမ္ဗောဇ္စျင်္ဂ + ဌာနိယ ],သမာဓိသမ္ဗောဇ္စျင်၏ အကြောင်းဖြစ်သော။,
သမာဓိသမ္ဗောဇ္စျင်္ဂပရိဘာဝိတ (တိ),[ သမာဓိ-သမ္ဗောဇ္စျင်္ဂ + ပရိဘာဝိတ ],သမာဓိသမ္ဗောဇ္စျင်ဖြင့် ထက်ဝန်းကျင်မှ-ပွားများ-ထုံ-စေအပ်သော။,
သမာဓိသမ္ဗောဇ္စျင်္ဂရတန (န),[ သမာဓိသမ္ဗောဇ္စျင်္ဂ + ရတန ],သမာဓိသမ္ဗောဇ္စျင်ဟူသော ရတနာ၊ သမာဓိသမ္ဗောဇ္စျင်ရတနာ။,
သမာဓိသမ္ဗောဇ္စျင်္ဂသမ္ပယုတ္တ (တိ),[ သမာဓိ-သမ္ဗောဇ္စျင်္ဂ + သမ္ပယုတ္တ ],သမာဓိသမ္ဗောဇ္စျင်နှင့်ယှဉ်သော။,
သမာဓိသမ္ဘာရ (ပု),[ သမာဓိ + သမ္ဘာရ ],သမာဓိ၏အကြောင်း အဆောက်အဦ။,
သမာဓိသဟဂတ (တိ),[ သမာဓိ + သဟဂတ ],သမာဓိနှင့်-နှီးနှော-တကွဖြစ်-သော။,
သမာဓိသဟိတ (တိ),[ သမာဓိ + သဟိတ ],သမာဓိသဟဂတ-ကြည့်။,
သမာဓိသဟိတစိတ္တ (န),[ သမာဓိသဟိတ + စိတ္တ ],သမာဓိနှင့်တကွဖြစ်သော စိတ်။,
သမာဓိသာမည (တိ),[ သမာဓိ + သာမည။ (၁) သမဏဿ ဘာဝေါ သာမညံ။ (၂) သမာနဿ ဘာဝေါ သာမညံ။ ],(၁) သမာဓိသာလျှင် ရဟန်းအဖြစ်ရှိသော၊ သမာဓိသာလျှင် ရဟန်းအဖြစ်ဟု မှတ်ထင်သော။ (န) (၂) သမာဓိ၏အဖြစ်ဖြင့်-တူညီ-ညီမျှ-သည်၏အဖြစ်။,
သမာဓိသာမညဂတ (တိ),[ သမာဓိသာမည + ဂတ ],သမာဓိအားဖြင့်-တူညီ-တူမျှ-သည်၏အဖြစ်သို့ ရောက်သော၊ သူ။,
သမာဓိသာရ (ပု),[ သမာဓိ + သာရ ],သမာဓိဟူသော အနှစ်၊ သမာဓိအနှစ်။,
သမာဓိသာရက (တိ),[ သမာဓိ + သာရက ],သမာဓိသာလျှင် အနှစ်ရှိသော၊ သမာဓိသာလျှင် အနှစ်ဟုမှတ်ထင်သော။ သမာဓိသာမည (၁) ကြည့်။,
သမာဓိသိဒ္ဓိ (ထီ),[ သမာဓိ + သိဒ္ဓိ ],သမာဓိ၏ပြီးစီးခြင်း။,
သမာဓိသိလာ (ထီ),[ သမာဓိ + သိလာ ],"သမာဓိဟူသော ကျောက်, ကျောက်ခဲ။",
သမာဓိသီသ (န),[ သမာဓိ + သီသ ],သမာဓိကို-အစအဦး-ပဓာန-ပြုခြင်း။,
သမာဓိသုခ (န),[ သမာဓိ + သုခ ],"(၁) သမာဓိနှင့် ယှဥ်သော ချမ်းသာ၊ အပ္ပနာသမာဓိ, ဥပစာရ-သမာဓိသို့ရောက်သော ချမ်းသာ။ (၂) သမာဓိကြောင့်ဖြစ်သော ချမ်းသာ။",
သမာဓိသုတ္တ (န),[ သမာဓိ + သုတ္တ ],သမာဓိသုတ်။ ,
သမာဓိသုတ္တဝဏ္ဏနာ (ထီ),[ သမာဓိသုတ္တ + ဝဏ္ဏနာ ],သမာဓိသုတ်ကိုဖွင့်ဆို-ရာ- ကြောင်း-စကား-အဋ္ဌကထာ-ဋီကာ။,
သမာဓိသေဝနဝသ (ပု),[ သမာဓိ + သေဝန + ဝသ ],သမာဓိကို မှီဝဲခြင်း၏အပြား။,
သမာဓိဟေတု (ပု),[ သမာဓိ + ဟေတု ],သမာဓိ၏ အကြောင်း။,
သမာဓီယန္တိ (ကမ္မ၊ ကြိ),[ သံ + အာ + ဓာ + ယ + အန္တေ။ သမာဓိယတိ ၂ - ကြည့်။ ],ဆောင်အပ်ကုန်၏။,
သမာဓုတ္တရ (တိ),[ သမာဓိ + ဥတ္တရ ],သမာဓိ-လွန်ကဲ-ထူးကဲ-သော၊ သူ။,
သမာဓူပစယ (ပု),[ သမာဓိ + ဥပစယ ],သမာဓိကို ဆည်းပူးခြင်း (ဆည်းပူးထား-သိုမှီးထား-အပ်သော သမာဓိ)။,
သမာဓူပနိသ (တိ),[ သမာဓိ + ဥပနိသ ],သမာဓိလျှင် အကြောင်းရှိသော။,
သမာဓူပနိဿယ (ပု),[ သမာဓိ + ဥပနိဿယ ],သမာဓိလျှင် မှီရာရှိသော။,
သမာဓေသိံ (ကာ၊ ကြိ),[ သံ + အာ + ဓာ + ဏေ + ဣံ ],တည်ကြည်စေ-ကောင်းစွာ-ထား-တည်တံ့စေ-ပြီ။,
သမာန ၁ (တိ),[ အသ + မာန။ အ=သရကျေ။ နိရုတ္တိ။ ၅၂၇-နှာ။ သတ်-သံ။ သမာဏ-ပြာ ],ဖြစ်-ရှိ-ထင်ရှားရှိ-ဖြစ်နေဆဲ-သော။,
သမာန ၂ (တိ),[ သံ + အန + ဏ။ သဟ + မာန။ သမ + ယု။ ဓာန်၊ ဋီ။ ၃၈။ ၅၃၀။ သမာန-သံ။ သမာဏ-ပြာ၊ အဒ္ဓမာဓဂီ။ သမာနီတိ သမာနံ၊ သမံ။ သမန္တာ အနတိ အနေနာတိ သမာနော။ ကပ္ပဒ္ဒုမ။ ],(၁) တူ-တူညီ-သော။ (ပု) (၂) (လေ ၅-မျိုးအနက်) အစာကို ကြေစေတတ်သည့် သမာနလေ။,
သမာန ၃ (တိ),[ သဟ + မာန။ သဟ မာနေနာတိ သမာနော။ ဓာန်၊ ဋီ။ ၅၃၀။ ],(၁) မာန်-မာန-ရှိသော။ (၂) အတိုင်းအရှည်-ပမာဏ-ရှိသော။,
သမာန ၄ (ပု),[ အမည်၊ နာမမတ္တမေဝ ],သမာနမည်သောနတ်။,
သမာနအဂ္ဃ (တိ),[ သမာန + အဂ္ဃ ],တူ-တူညီ-သော အဖိုး (တန်ဖိုး) ရှိသော။,
သမာနအနုည (တိ),[ သမာန + အနုည ],တူ-တူညီ- သည့်- အလို- ဆန္ဒ- စိတ်- ရှိသော။,
သမာနကတ္တုက (တိ),[ သမာန + ကတ္တု + က ],တူသော ကတ္တားရှိသော၊ ကတ္တားတူသော။,
သမာနကတ္တုကပစ္ဆိမကာလကိရိယာပေက္ခဝစန (န),[ သမာနကတ္တုက + ပစ္ဆိမကာလကိရိယာ + အပေက္ခဝစန ],တူသောကတ္တားရှိသော (ဥပ္ပဇ္ဇေယျ-ဟူသော) နောက်ကာလ၌ဖြစ်သော ကိရိယာကို ငဲ့ခြင်းရှိသော (ဣစ္စ) သဒ္ဒါ။,
သမာနကတ္တုလက္ခဏ (တိ),[ သမာနကတ္တု + လက္ခဏ ],တူသောကတ္တားရှိသည်၏အဖြစ်လျှင် မှတ်ကြောင်းလက္ခဏာရှိသော။,
သမာနကထာ (ထီ),[ သမာနာ + ကထာ ],တူ-တူညီ-သောစကား။,
သမာနကပဒ (န),[ သမာနက + ပဒ ],တူသောအနက်ရှိသောပုဒ်၊ အနက်တူသောပုဒ် (နောက်ကြိယာကို ငဲ့သည့် ပုဗ္ဗကာလကြိယာပုဒ်၊ သိဉ္စိစ္စ ---ဇာနိတွာ --)။,
သမာနကရဏ (န),[ သမာန + ကရဏ ],တူအောင်ပြုခြင်း၊ အတူပြုခြင်း။,
သမာနကလာပဓမ္မ (ပု),[ သမာန + ကလာပ + ဓမ္မ ],အတူ-စုဝေး-စုစည်း-ခြင်းရှိသောတရား (ကလာပ်တူတရား၊ စက္ခုဒသကလာပ်စသည် ရှိသော ရုပ် ၁၀-ပါး စသည်)။ တူသော တရားအစုအဝေး။,
သမာနကာရဏဇာတိက (တိ),[ သမာန + ကာရဏ + ဇာတိက ],တူသောအကြောင်းသဘောရှိသော။,
သမာနကာလ (တိ),[ သမာန + ကာလ ],(၁) တူ-တူညီ-တူမျှ-သောအခါကာလရှိသော။ (ပု) (၂) တူ-တူညီ-တူမျှ- သောအခါကာလ။,
သမာနကာလကိရိယ (ထီ၊ န),[ သမာနကာလ + ကိရိယ ],တူသောကာလ၌ဖြစ်သော ကြိယာ။,
သမာနကာလတာဒဿန (န),[ သမာနကာလတာ + ဒဿန ],တူသောကာလရှိသည်၏အဖြစ်ကို ပြခြင်း၊ တူသော ကာလရှိသည်၏အဖြစ်ကို ပြ-တတ်-ကြောင်းဖြစ်-သောပုဒ်။,
သမာနကာလတာဒီပက (တိ),[ သမာနကာလတာ + ဒီပက။ ထီ-၌ --ဒီပိကာ။ ],တူသောကာလရှိသည်၏အဖြစ်ကို ပြတတ်သော။,
သမာနကာလပရိစ္ဆေဒ (တိ),[ သမာနကာလ + ပရိစ္ဆေဒ ],တူသောကာလအပိုင်းအခြားရှိသော။,
သမာနကာလသန္တာန (တိ),[ သမာနကာလ + သန္တာန ],"တူသောကာလ, သန္တာန်ရှိသော။",
သမာနကာလိက (တိ),[ သမာနကာလ + ဣက ],တူသောကာလရှိသော။,
သမာနကာလုပ္ပတ္တိ (ထီ),[ သမာနကာလ + ဥပ္ပတ္တိ ],တူသောကာလ၏ဖြစ်ပေါ်ခြင်း။,
သမာနကိစ္စ (တိ),[ သမာန + ကိစ္စ ],တူသောကိစ္စရှိသော။,
သမာနကိစ္စာဟာရပဋိပက္ခ (တိ),[ သမာနကိစ္စ + အာဟာရ + ပဋိပက္ခ ],"တူသောကိစ္စ, ဆောင်ခြင်း ဆန့်ကျင်ဖက်ရှိသော။ (တူသောကိစ္စ, တူသောအာဟာရ, တူသောပဋိပက္ခရှိသော)။",
သမာနကိရိယ (တိ),[ သမာန + ကိရိယ ],(၁) တူသောကိရိယာရှိသော။ (ထီ) (၂) တူ-တူညီ-သော-အပြုအမူ-အမူအရာ။,
သမာနကုမာရ (ပု),[ သမာန + ကုမာရ ],"တူ-တူညီ-သော အရွယ်ရှိသည့် သူငယ်ချင်းဖြစ်သော၊ အရွယ်တူသူငယ်ချင်းလုလင်၊ တပြိုင်နက် ပဋိသန္ဓေယူဘက်, ဖွားဘက်, ကြီးပွားဘက်လုလင်။",
သမာနကုလ (န),[ သမာန + ကုလ ],တူသော အမျိုးအနွယ်။,
သမာနကုလဓမ္မ (တိ),[ သမာနကုလ + ဓမ္မ ] ,တူ-တူညီ-သော အမျိုးအကျင့်ရှိသော၊ သူ။,
သမာနကောဋ္ဌာသ (တိ),[ သမာန + ကောဋ္ဌာသ ] ,တူ-တူညီ-သောအဖို့ရှိသော (တရား)။,
သမာနက္ခဏ (တိ),[ သမာန + ခဏ။  သက္ကတ-၌ က္ခဏ-ဟုသံယုတ်ရှိသည်၊ ထို့ကြောင့် ပါဠိ၌ က္ခ-ဟု ဒွေဘာဝပြု။ ] ,(၁) တူ-တူညီ-တူမျှ-သောခဏရှိသော။ (ပု) (၂) တူ-တူညီ-တူမျှ-သောခဏ။,
သမာနက္ခဏပဝတ္တိ (တိ),[ သမာနက္ခဏ + ပဝတ္တိ ] ,တူ-တူညီ-တူမျှ-သောခဏ၌ ဖြစ်ခြင်းရှိသော။,
သမာနက္ခန္ဓ (တိ),[ သမာန + ခန္ဓ ] ,တူ-တူညီ-တူမျှ-သောခန္ဓာရှိသော၊ တစ်ခုတည်းသောခန္ဓာရှိသော။ အောက်ပုဒ်ကြည့်။,
သမာနက္ခန္ဓာဒိ (ပု),[ သမာနက္ခန္ဓ + အာဒိ ] ,တူသောခန္ဓာရှိသော (အသညသတ်) အစရှိသော သတ္တဝါ။,
သမာနက္ခန္ဓာဒိဘာဝါဘာဝ (ပု),[ သမာနက္ခန္ဓာဒိ + ဘာဝ + အဘာဝ ] ,တူသောခန္ဓာရှိသော အသညသတ်အစရှိသော သတ္တဝါအဖြစ်၏ မရှိခြင်း။,
သမာနခဏ (တိ),[ သမာန + ခဏ ] ,သမာနက္ခဏ (၁) အနက်ကြည့်။,
သမာနဂဏ (တိ),[ သမာန + ဂဏ ] ,တူသော ဂိုဏ်းရှိသော။,
သမာနဂဏန (တိ),[ သမာန + ဂဏန ] ,တူ-တူညီ-တူမျှ-သော အရေအတွက်ရှိသော။,
သမာနဂဏနဂုဏ (န),[ သမာနဂဏန + ဂုဏ ] ,တူသောအရေအတွက်ရှိသောဂုဏ်။,
သမာနဂဏနဒဿနဂုဏ (ပု),[ သမာနဂဏန + ဒဿန + ဂုဏ ] ,တူသောအရေအတွက်ရှိသော သစ္စာလေးပါးတရားတို့ကို သိမြင်ခြင်း တည်းဟူသော ဂုဏ်။,
သမာနဂတိ (တိ),[ သမာန + ဂတိ ] ,အောက်ပုဒ်ကြည့်။,
သမာနဂတိက (တိ),[ သမာနဂတိ + က ] ,တူသောဖြစ်ခြင်းရှိသော၊ တူသော အလားရှိသော၊ အလားတူသော။,
သမာနဂတိကတာဌပန (န),[ သမာနဂတိကတာ + ဌပန ] ,တူသောဖြစ်ခြင်းရှိသည်၏အဖြစ်ဖြင့်ထားခြင်း၊ တူသောအလားရှိသည်၏ အဖြစ်ဖြင့် ထားခြင်း၊ အလားတူသည်၏အဖြစ်ဖြင့် ထားခြင်း။,
သမာနဂတိကတာဓိဋ္ဌာန (န),[ သမာနဂတိကတာ + အဓိဋ္ဌာန ] ,တူသောဖြစ်ခြင်းရှိသည်၏အဖြစ်ဖြင့် ဆောက်တည်ခြင်း၊ တူသောအလားရှိသည်၏အဖြစ်ဖြင့် ဆောက်တည်ခြင်း၊ အလားတူသည်၏အဖြစ်ဖြင့် ဆောက်တည်ခြင်း။,
သမာနဂန္ဓ (တိ),[ သမာန + ဂန္ဓ ] ,တူသောအနံ့ရှိသော၊ အနံ့တူသော။,
သမာနဂမန (တိ),[ သမာန + ဂမန ] ,တူသောသွားခြင်းရှိသော၊ အသွားတူညီသော။,
သမာနဂဟေတဗ္ဗ (တိ),[ သမာန + ဂဟေတဗ္ဗ ] ,တူ-တူညီ-တူမျှ (သဟဇာတအနေဖြင့်) ယူအပ်သောတရား။,
သမာနဂုဏ (တိ),[ သမာန + ဂုဏ ] ,တူ-တူညီ-တူမျှ-သောဂုဏ်ရှိသော၊ ဂုဏ်ရည်တူသော (သား)။,
သမာနဂုဏဒီပန (န),[ သမာနဂုဏ + ဒီပန ] ,တူ-တူညီ-တူမျှ-သော (သဒ္ဒါစသော) ဂုဏ်ကျေးဇူးကိုပြခြင်း။,
သမာနဂေါစရ (တိ),[ သမာန + ဂေါစရ ] ,တူသောကျက်စားရာရှိသော။,
သမာနဂေါတ္တ (တိ),[ သမာန + ဂေါတ္တ ] ,တူသောအမျိုးအနွယ်ရှိသော။,
သမာနစိတ္တ (တိ),[ သမာန + စိတ္တ ] ,တူ-တူညီ-တူမျှ-သည့်-စိတ်-အလိုဆန္ဒ-ရှိသော။,
သမာနစေတနာဝစနကာရဏဝစန (န),[ သမာန + စေတနာဝစန= (စေတနာ + အဝစန) + ကာရဏဝစန ] ,တူ-တူညီ-တူမျှ-သောစေတနာကို မဆိုခြင်း၏ အကြောင်းပြစကား၊ တူ-တူညီ-တူမျှ-သောစေတနာ၏ အဖြစ်ကို မဆိုကြောင်းဖြစ်သော စကား။,
သမာနဆ(စ္ဆ)န္ဒ (တိ),[ သမာန + ဆန္ဒ။  တာလစ္ဆာယာ-စသည်ကဲ့သို့ ဆ-၌ စ္ဆ-ဟု ဒွေဘာဝပြု။ ] ,တူ-တူညီ-တူမျှ-သော အလိုဆန္ဒရှိသော၊ အလိုဆန္ဒတူသော။,
သမာနစ္ဆ(ဆ)န္ဒမာနသ (တိ),[ သမာနဆန္ဒ + မာနသ ] ,တူ-တူညီ-တူမျှ-သော အလိုဆန္ဒစိတ်ရှိသော။,
သမာနစ္ဆဝိ (တိ),[ သမာန + ဆဝိ။ ထီ-၌ --စ္ဆဝိနီ ] ,ထင်ရှားဖြစ်သော အရေရှိသော၊ အရေထင်ရှားဖြစ်ခြင်းရှိသော။,
သမာနဇဝ (တိ),[ သမာန + ဇဝ ] ,တူ-တူညီ-တူမျှ-သော-လျှင်မြန်ခြင်း-အဟုန်-ရှိသော၊ လျှင်မြန်ခြင်းအဟုန်တူသော။ သမာနဂမန-ကြည့်။,
သမာနဇာတိ (တိ),[ သမာန + ဇာတိ ] ,(၁) တူသော- ဖြစ်ခြင်း- သဘော- အမျိုးအစား-ဇာတ်-ရှိသော။ (ထီ) (၂) တူသော-ဖြစ်ခြင်း-သဘော-အမျိုးအစား-ဇာတ်။,
သမာနဇာတိက (တိ),[ သမာနာ + ဇာတိ + က။ သမာနဇာတိ + ဣက။ ရူ။ ၃၇၈။ ] ,တူသော-ဖြစ်ခြင်း-သဘော-အမျိုးအစား-ဇာတ်-ရှိသော။,
သမာနဇာတိကကုလ (န),[ သမာနဇာတိက + ကုလ ] ,တူသောအမျိုးဇာတ်ရှိသော-အမျိုးအနွယ်-အိမ်။ အမျိုးဇာတ်ချင်းတူသော-အမျိုးအနွယ်-အိမ်။,
သမာနဇာတိကမံသ (န),[ သမာနဇာတိက + မံသ ] ,လူ၏အသား၊ အမျိုးဇာတ်ချင်းတူသူ၏အသား၊ ဇာတ်တူသား။,
သမာနဇာတိကုလ (န),[ သမာနဇာတိ + ကုလ ] ,သမာနဇာတိကကုလ-ကြည့်။,
သမာနဇာတိဘူမိက (တိ),[ သမာန + ဇာတိဘူမိ + က ] ,တူသောဇာတ်ဘုံရှိသော၊ ဇာတ်ဘုံတူသော။,
သမာနဇာတိမံသ (တိ),[ သမာနဇာတိ + မံသ ] ,အမျိုးဇာတ်ချင်းတူသူ၏ အသားရှိသော၊ လူသားရှိသော။,
သမာနဇာတိယ (တိ),[ သမာနဇာတိ + ဣယ ] ,သမာနဇာတိက-ကြည့်။,
သမာနဇာတိယုတ္တ (တိ),[ သမာနဇာတိ + ယုတ္တ ] ,တူသော-ဖြစ်ခြင်း-သဘော-အမျိုးအစား-ဇာတ်-နှင့်ယှဥ်သော။,
သမာနဇီဝိက (တိ),[ သမာန + ဇီဝိက=သမာနဇီဝ၊ ဣက ] ,တူသောအသက်မွေးမှုရှိသော၊ အသက်မွေးမှုချင်း တူသော။,
သမာနဇီဝိကာဘာဝသာဓက (တိ),[ သမာနဇီဝိက + အဘာဝ + သာဓက ] ,တူသောအသက်မွေးမှုမရှိခြင်းကို-ပြီး-ပြည့်စုံ-သိ-စေတတ်သော၊ တူသောအသက်မွေးမှုမရှိခြင်း၏ သက်သေဖြစ်သော။ ,
သမာနဇ္စျာသယ (တိ),[ သမာန + အဇ္စျာသယ ] ,တူညီသည့်-အလို-ဆန္ဒ-စိတ်-ရှိသော၊ အလို-ဆန္ဒ-စိတ်-တူညီသော။,
သမာနဇ္စျာသယဘာဝဒီပန (တိ),[ သမာနဇ္စျာ-သယဘာဝ + ဒီပန ] ,တူသော-အလို-ဆန္ဒ-စိတ်-ရှိသည်၏အဖြစ်ကို-ပြတတ်-ပြကြောင်းဖြစ်-သော။,
သမာနဋ္ဌ (ပု),[ သမာန + အတ္ထ ] ,တူသောအနက်။,
သမာနဋ္ဌကထာ (ထီ),[ သမာန + အတ္ထ + ကထာ ] ,တူသောအနက်ကို ဖွင့်-ဆို-ရာ-ကြောင်း-ဖြစ်သောစကားအစဥ်၊ တူသောအဋ္ဌကထာ၊ သမာနအဋ္ဌကထာ။,
သမာနဋ္ဌပန (န),[ သမာန + ဌပန ] ,တူ-တူညီ-သော အရာ၌ထားခြင်း။ သမာနတ္ထတာ-ကြည့်။,
သမာနဋ္ဌာန (န),[ သမာန + ဌာန ] ,တူ-တူညီ-သော-နေရာ-အရပ်-ဌာန။,
သမာနတ္တ၁ (တိ),[ သမာန + အတ္တ ] ,တူ-တူညီ-သောကိုယ်ရှိသော၊ မိမိနှင့်ထပ်တူထပ်မျှသောကိုယ်ရှိသော။,
သမာနတ္တ၂ (န),[ သမာန + အတ္တ ] ,တူ-တူညီ-သည်၏အဖြစ်။,
သမာနတ္တဋ္ဌာန (န),[ သမာနတ္တ + ဌာန ] ,(မိမိနှင့်-) တူ-တူညီ-သောကိုယ်ရှိသော-နေရာ-အရပ်-ဌာန။,
သမာနတ္တတာ (ထီ),[ သမာနတ္တ + တာ ] ,တူ-တူညီ-သော ကိုယ်ရှိသည်၏အဖြစ်၊ မိမိနှင့်-တူ-တူညီ-သည်၏အဖြစ်၊ မိမိနှင့်တူညီသည်၏အဖြစ်ကို ပြုခြင်း။,
သမာနတ္ထ (တိ),[ သမန + အတ္ထ ] ,တူသောအနက်ရှိသော။,
သမာနတ္ထကထာ (ထီ),[ သမာနတ္ထ + ကထာ ] ,တူ-တူညီ-သောအနက်အဓိပ္ပါယ်ကို ဖွင့်ဆို-ရာ-ကြောင်းဖြစ်သော စကား။ တူ-တူညီ-သော အဋ္ဌကထာ။,
သမာနတ္ထတာသဗ္ဘာဝဒဿန (ထီ၊ န),[ သမာနတ္ထ-တာ + သဗ္ဘာဝ + ဒဿန။ တဗ္ဘာဝ? ] ,တူသောအနက်ရှိသည်၏အဖြစ် ထင်ရှားသည်၏အဖြစ်ကို ပြခြင်း၊ (တူသောအနက်ရှိသည်၏အဖြစ်ဖြင့် ထိုအနက်၏ ဖြစ်သင့်ခြင်းကို ပြခြင်း?)။,
သမာနတ္ထနိပါတပဒ (န),[ သမာနတ္ထ + နိပါတ + ပဒ ] ,တူသောအနက်ရှိသော နိပါတ်ပုဒ်။,
သမာနတ္ထဝါစက (တိ),[ သမာနတ္ထ + ဝါစက ] ,တူသောအနက်ကို ဟောတတ်သော။,
သမာနတ္ထသဒ္ဒပယောဂ (ပု),[ သမာနတ္ထ + သဒ္ဒ + ပယောဂ ] ,တူသောအနက်သဒ္ဒါရှိသော-ပြယုဂ်-ပုံစံ-ဥဒါဟရုဏ်။,
သမာနဒန္တ (တိ),[ သမာန + ဒန္တ ] ,(ရထားလှည်းသံနှင့်) တူသောအစွယ်ရှိသော။,
သမာနဒိဋ္ဌိက (တိ),[ သမာန + ဒိဋ္ဌိက ] ,တူသောအယူရှိသော၊ သူ။,
သမာနဒိဋ္ဌိစိတ္တတာသင်္ခါတ (တိ),[ သမာနဒိဋ္ဌိ + စိတ္တ + တာ + သင်္ခါတ ] ,"တူသောအယူ, စိတ်ရှိသည်၏အဖြစ်ဟုဆိုအပ်သော။",
သမာနဒိသာဒေသဂတ (တိ),[ သမာန + ဒိသာ + ဒေသ + ဂတ ] ,"တူသောအရပ်မျက်နှာ, နေရာအရပ်၌ တည်သော။",
သမာနဒုက္ခ (တိ),[ သမာန + ဒုက္ခ ] ,တူသောဆင်းရဲရှိသော။,
သမာနဒေဝပုတ္တ (ပု),[ သမာန + ဒေဝပုတ္တ ] ,တူသောနတ်သား။,
သမာနဒေသ (တိ),[ သမာန + ဒေသ ] ,တူ-တူညီ-သော-မှီရာ-တည်ရာ-ဝတ္ထု-ရှိသော။,
သမာနဒေသ(ဂ္ဂ)ဂဟဏ (တိ),[ သမာနဒေသ + ဂဟဏ ] ,(၁) တူသော-ဝတ္ထု၌ ယူအပ်သော။ (၂) တူသော-ဝတ္ထု-အာရုံ-ရှိသော။,
သမာနဒေါသ (တိ),[ သမာန + ဒေါသ ] ,တူသောအပြစ်ဒေါသရှိသော။,
သမာနဓနု (တိ),[ သမာန + ဓန ] ,တူ-တူညီ-သော ဥစ္စာရှိသော၊ သူ။,
သမာနဓမ္မ (တိ),[ သမာန + ဓမ္မ။ သဟ + မနာ + ဓမ္မ ] ,တူသော-အဆုံးအမ-သာသနာ-တရားရှိသော၊ အတူတကွ မြတ်သောအကျင့်ကို ကျင့်ခြင်းရှိသော၊ သူ။,
သမာနဓမ္မစာရိတ (တိ),[ သမာနဓမ္မ + စာရိတ ] ,တူသောတရားကို ကျင့်ခြင်းရှိသော။,
သမာနဓမ္မတ္တ (န),[ သမာနဓမ္မ + တ္တ ] ,တူသောတရားရှိသည်၏အဖြစ်။ (က) တူသော သမ္ပယုတ်တရားရှိသည်၏အဖြစ်။ (ခ) တူသောအကျင့်သိက္ခာတရားရှိသည်၏အဖြစ်။ ,
သမာနဓာရဏ (တိ),[ သမာန + ဓာရဏ ] ,တူသော-ကိုင်-ဆောင်-ဝတ်-ရုံ-ခြင်းရှိသော။,
သမာနန (န),[ သံ + အာ + နီ + ယု ] ,(၁) အညီအမျှဆောင်ခြင်း။ (၂) တပေါင်းတည်း ဆောင်ခြင်း၊ ပေါင်း၍ ဆောင်ခြင်း။ (၃) မျှသည်ကိုပြုခြင်း၊ အညီအမျှပြုခြင်း။,
သာမာနနယန (န),[ သမာန + နယန ] ,အညီအမျှဆောင်ခြင်း။ သမာနန-ကြည့်။,
သမာနနာမ (တိ),[ သမာန + နာမ ] ,တူသောအမည်ရှိသော၊ အမည်တူသော။,
သမာနနာမက (တိ),[ သမာနနာမ + က။ ထီ-၌ --နာမိကာ။ ] ,သမာနနာမ-ကြည့်။,
သမာနနိရောဓ (ပု),[ သမာန + နိရောဓ ] ,တူသောချုပ်ခြင်း။,
သမာနနိရောဓုပ္ပါဒသင်္ခတ (တိ),[ သမာနနိရောဓ + ဥပ္ပါဒ + သင်္ခတ ] ,တူသောချုပ်ခြင်းဖြစ်ခြင်း-ရှိသော-ပြုပြင်အပ်သော သင်္ခတ (တရား)။,
သမာနနိဿယ (တိ),[ သမာန + နိဿယ ] ,တူသောမှီရာရှိသော (ရုပ်တရား)။,
သမာနပက္ခ (တိ),[ သမာန + ပက္ခ ] ,တူသောအပေါင်းအသင်း (ဆွေမျိုးသားချင်း) ရှိသော။,
သာမနပစ္စယ (ပု),[ သမာန + ပစ္စယ ] ,တူသောအကြောင်း။,
သမာနပညာ (ထီ),[ သမာန + ပညာ ] ,တူသောပညာ။,
သမာနပဋိက္ကူလ (တိ),[ သမာန + ပဋိက္ကူလ ] ,တူသော-စက်ဆုပ်-ရွံရှာ-ဖွယ်ရှိသော။,
သမာနပဋိပက္ခ (တိ),[ သမာန + ပဋိပက္ခ ] ,တူသောဆန့်ကျင်ဘက်ရှိသော။,
သမာနပဋိပဒ (တိ),[ သမာနာ + ပဋိပဒါ + အ ] ,တူသောအကျင့်ရှိသော။,
သမာနပဏ္ဏ (န),[ သမာန + ပဏ္ဏ ] ,တူသောအမှာစာ၊ တူသော ပေးစာ။,
သမာနပတိက (ထီ),[ သမာန + ပတိ + က ] ,တူသောလင်ရှိသော မယား။ လင်တူမယား။,
သမာနပဗ္ဗဇ္ဇ (တိ),[ သမာန + ပဗ္ဗဇ္ဇာ + အ ] ,တူသောရဟန်း-ဖြစ်ခြင်း-အဖြစ်-ရှိသော။,
သမာနပယောဂ (ပု),[ သမာန + ပယောဂ ] ,တူသောအားထုတ်ခြင်း။,
သမာနပရိက္ခာရ (တိ),[ သမာန + ပရိက္ခာရ ] ,တူသောပရိက္ခရာရှိသော။,
