သာဓျ (တိ),[ သိဓ + ဏျ ],ပြည့်-ပြည့်စုံ-ယုံကြည်-ထင်ရှား-စေ-အပ်-သင့်-ထိုက်-သော-စကား။,
သာနံ၁ (ပု),[ သာ + အံ။ နိရုတ္တိ။ ၁၆၃-သုတ်ဖြင့်သာ-၏ အစိတ် အာ-ကို အာနင်-ပြု။ ],ခွေးကို။,
သာနံ၂ (ထီ),[ တ + နံ။ တ-ကို သ-ပြု။ နိရုတ္တိ။ ၂၂၁။ ],"ထို (ဝေဒနာ, မိန်းမ) တို့အား-တို့၏။",
သာန၁ (ပု),[ သာ + သိ။ အာလုပ်အနက်။ ],အိုခွေး။ သာနံ၁-ကြည့်။,
သာန၂ (န),[ သာ + ယု။ နီတိ၊ ဓာတု။ ၂၃၈။ ],ခေါင်းပါး-ကုန်ဆုံး-ကုန်ခမ်း-အောင်-ပြုခြင်း-ပြုတတ်သည်၏အဖြစ်။,
သာနိသံသ (တိ) ,[ သဟ + အာနိသံသ ],အကျိုး-အာနိသင်-နှင့်တကွဖြစ်-ရှိ-သော။,
သာနိသံသဂါရဝ (ပု),[ သာနိသံသ + ဂါရဝ ],အကျိုး-အာနိသင်-နှင့်တကွဖြစ်-ရှိ-သောရိုသေခြင်း။,
သာနု (ပု၊ န),[ သန + ဏု။ သနေတိ အတ္တနိဘတ္တိံ ဥပ္ပါဒေတီတိ သာနု။ ဂိရိပ္ပဒေသော။ ဏွာဒိ။ ၁။ သနျယတေ သေဝျတေ မုနိပဘူ-တီဟိ သာနု၊ ပဗ္ဗတသမဘူဘာဂေါ။ ကပ္ပဒ္ဒုမ။ (ပု) သာနု-သံ။ (ပု၊ န) သာဏု-ပါကတ။ ],(၁) တောင်၊ မြေတောင်။ (၂) တော၊ တောအပ်။ (၃) တောင်မြေညီ။ (၄) (က) သာနုမည်သော-သူ-သာမဏေ။ (ခ) သာနုမည်သော တောင်။ (၅) တောင်စဉ်-တောင်ဝှမ်း။ ,
သာနုဂ္ဂဟ (တိ),[ သာနု + အနုဂ္ဂဟ ],သိစေတတ်သောအကြောင်းပြစကားနှင့်တကွဖြစ်သော။,
သာနုဂ္ဂဟတ္ထယောဇနာ (ထီ),[ သာနုဂ္ဂဟ + အတ္ထယောဇနာ ],သိစေတတ်သောအကြောင်းပြစကားနှင့်တကွဖြစ်သော အနက်ယောဇနာခြင်း။,
သာနုစရ၁ (ပု),[ သာနု + စရ + အ။ (တိ) သာနုစရ၊ သာနုစရီ-ဝီလျံ။ ],တော-တောင်-၌လှည့်လည်တတ်သော၊ သူ။ မုဆိုး။,
သာနုစရ၂ (ပု),[ သဟ + အနုစရ ],နောက်လိုက်-နောက်ပါ-မှူးမတ်-နန္ဒီရာဂ-လောဘ-နှင့်တကွဖြစ်သော။,
သာနုစာရိက (တိ),[ သဟ + အနုစာရိကာ + အ],နောက်လိုက်မယားနှင့်တကွဖြစ်သော၊ သူ။,
သာနုတ္ထေရ (ပု),[ သာနု + ထေရ ],သာနုထေရ်။,
သာနုတ္ထေရဂါထာ (ထီ),[ သာနုတ္ထေရ + ဂါထာ ],သာနုထေရ်သည်ရွတ်ဆိုအပ်သော ဂါထာ။,
သာနုတ္ထေရဂါထာဝဏ္ဏနာ (ထီ),[ သာနုတ္ထေရဂါထာ + ဝဏ္ဏနာ ],သာနုထေရ်သည်ရွတ်ဆိုအပ်သော ဂါထာ၏-အဖွင့်-သံဝဏ္ဏနာ-အဋ္ဌကထာ-ဋီကာ။ ,
သာနုနယ (တိ),[ သဟ + အနုနယ ],(သတ္တဝါတို့ကို အာရုံတို့သို့ အဖန်ဖန်ပို့ဆောင်တတ်သည့်) အနုနယ-ရာဂ-လောဘ-နှင့်တကွဖြစ်သော။,
သာနုနာသိက (တိ),[ သဟ + အနုနာသိက ],နှာခေါင်းသံ-နှာသံ-ဖြင့်ရွတ်ဆိုအပ်သော-နိဂ္ဂဟိတ်=(သေးသေးတင်) နှင့်တကွဖြစ်သော။,
သာနုနာသိကနိဒ္ဒေသ (ပု),[ သာနုနာသိက + နိဒ္ဒေသ ],နှာခေါင်းသံ-နှာသံ-ဖြင့်ရွတ်ဆိုအပ်သော-နိဂ္ဂဟိတ်=(သေးသေးတင်) နှင့်တကွဖြစ်သော ညွှန်ပြခြင်း။,
သာနုပညတ္တိက (တိ),[ သဟ + အနုပညတ္တိ + က ],(မူလပညတ်မှနောက်၌ထားအပ်သော-နောက်ထပ်-နောက်ဆက်တွဲ-ထားအပ်သောပညတ်)-အနုပညတ်-ထပ်ဆင့်ဥပဒေနှင့်တကွဖြစ်သော။,
သာနုပဗ္ဗတ (ပု),[ သာနု + ပဗ္ဗတ ],သာနုမည်သောတောင်။,
သာနုပဗ္ဗတသိခရ (ပု),[ သာနုပဗ္ဗတ + သိခရ ],သာနုမည်သောတောင်၏ထိပ်။,
သာနုပါလန (တိ),[ သဟ + အနုပါလန ],အစဉ်-စောင့်ရှောက်-ကာကွယ်-တတ်သော တရားနှင့်တကွဖြစ်သော၊ တရား။,
သာနုဗန္ဓန (န) ,[ သဟ + အနုဗန္ဓန ],နောက်လိုက်ဖြစ်-နောက်မှဖွဲ့တက်-သော (တဒါရုံ) တရားနှင့်တကွဖြစ်သော။,
သာနုဗုဒ္ဓ (တိ),[ သဟ + အနုဗုဒ္ဓ ],အတုလိုက်၍သိသော တပည့်သာဝကနှင့်တကွဖြစ်သော။,
သာနုဘာဝ (တိ),[ သဟ + အာနုဘာဝ ],အစွမ်း-သတ္တိ-တန်ခိုး-ရှိန်စော်-အာနုဘော်-နှင့်တကွဖြစ်သော။,
သာနုမယ (တိ),[ သာနု + မယ ],တောင်စဉ်-တောင်ဝှမ်း-ဖြင့်ပြီးသော။,
သာနုမာတု (ထီ),[ သာနု + မာတု ],သာနုမိခင်။,
သာနုရာဂ (တိ) ,[ သဟ + အနုရာဂ ],အဖန်ဖန်-နောက်၌-နှစ်သက်-တပ်မက်-တတ်သော ရာဂနှင့်တကွဖြစ်သော။,
သာနုရာဂဒဿန (န) ,[ သာနုရာဂ + ဒဿန ],အဖန်ဖန်-နောက်၌-နှစ်သက်-တပ်မက်-တတ်သော ရာဂနှင့်တကွဖြစ်သော ကြည့်ရှုခြင်း။ သာနုရာဂ-ကြည့်။,
သာနုလောမ (တိ),[ သဟ + အနုလောမ ],(၁) အနုလောမဉာဏ် (ဉာဏ်စဉ်ဆယ်ပါးအနက် ဒသမဉာဏ်) နှင့်တကွဖြစ်သော။ (၂) အလျော်-လျောက်ပတ်-သင့်တော်-သောအ ရာနှင့်တကွဖြစ်သော။,
သာနုလေောမဓညဖလရသ (ပု),[ သာနုလောမ + ဓညဖလရသ ],အလျော်-လျောက်ပတ်-သင့်တော်-သောအနုလောမဖျော်ရည်နှင့်တကွဖြစ်သော စပါးသီးတို့၏-အရသာ-အရည်။,
သာနုလောမဓညရသ (ပု),[ သာနုလောမ + ဓညရသ ],သာနုလောမဓညဖလရသ-ကြည့်။,
သာနုဝဇ္ဇ (တိ) ,[ သဟ + အနုဝဇ္ဇ =အနု + ဝဒ + ဏျ။ အနုဝါဒျ-သံ။ ],စွပ်စွဲ-အပြစ်တင်-ပြောဆို-ခြင်းနှင့်တကွဖြစ်သော။,
သာနုဝတ္တကပရိသ (တိ) ,[ သဟ + အနုဝတ္တက + ပရိသာ + အ ],အတုလိုက်-နောက်လိုက်ဖြစ်-အတုလိုက်၍ ပြုကျင့်တတ်-သောပရိသတ်နှင့်တကွဖြစ်သော။,
သာနုဝါဒ (တိ),[ သဟ + အနုဝါဒ ],သာနုဝဇ္ဇ-ကြည့်။,
သာနုသန္ဓိ (တိ),[ သဟ + အနုသန္ဓိ ],(ရှေ့နောက်စကားနှစ်ရပ်တို့ကို-ဆက်စပ်တတ်-ဆက်စပ်ကြောင်းဖြစ်-သည့်) အနုသန္ဓေ-အဆက်အစပ်-အကြောင်းပြစကားနှင့် တကွဖြစ်သော။,
သာနုသန္ဓိက၁ (တိ),[ သာနုသန္ဓိ + က ],သာနုသန္ဓိ-ကြည့်။,
သာနုသန္ဓိက၂ (န၊ ပု),[ သာနုသန္ဓိ + က],အနုသန္ဓေနှင့်တကွဖြစ်သောပြဿနာ။,
သာနုသန္ဓက၃ (ထီ၊ ပု),[ သာနုသန္ဓိ + က],အနုသန္ဓေနှင့်တကွဖြစ်သည်၊ ရှေ့နောက်စကားနှစ်ရပ်ကို အဆက်အစပ်နှင့်တကွဖြစ်သည်။,
သာနုသန္ဓိကထာ (ထီ),[ သာနုသန္ဓိ + ကထာ ],(ရှေ့နောက်စကားနှစ်ရပ်တို့ကို-ဆက်စပ်တတ်-တက်စပ်ကြောင်းဖြစ်-သည့်) အနုသန္ဓေ-အဆက်အစပ်-အကြောင်းပြစကားနှင့် တကွဖြစ်သောစကား။ သာနုသန္ဓိ-ကြည့်။,
သာနုသန္ဓိကဂါထာ (ထီ),[ သာနုသန္ဓိကာ + ဂါထာ ],(ရှေ့နောက်စကားနှစ်ရပ်တို့ကို-ဆက်စပ်တတ်-ဆက်စပ်ကြောင်းဖြစ်-သည့်) အနုသန္ဓေ-အဆက်အစပ်-အကြောင်းပြစကားနှင့် တကွဖြစ်သော ဂါထာ။,
သာနုသယ (တိ),[ သဟ + အနုသယ ],(သတ္တဝါတို့သန္တာန်၌-ကိန်းအောင်း-တည်နေ-သင့်လျော်သောအကြောင်းကိုရလျှင် ဖြစ်ပေါ်နိုင်-သော) အနုသယဓာတ် (၇-ပါး) နှင့် တကွဖြစ်သော။,
သာနုသယကိလေသဗျာဓိဟရဏသမတ္တ (တိ),[ သာနုသယ + ကိလေသ + ဗျာဓိ + ဟရဏ + သမတ္တ ],အနုသယဓာတ် ၇-ပါး နှင့်တကွ ဖြစ်သော ကိလေသာတည်းဟူသော ဖျားနာခြင်းကို ပယ်ဖျောက်ခြင်းငှာ စွမ်းနိုင်သော။,
သာနုသယတာဒိဟေတု (ပု),[ သာနုသယတာ + အာဒိ + ဟေတု] ,အနုသယဓာတ် ၇-ပါး နှင့်တကွခြင်းအစရှိသောအကြောင်း။,
သာနုသယပဇဟနပရိညာဝါရ (ပု),[ သာနုသယ + ပဇဟန + ပရိညာ + ဝါရ ],"သာနုသယဝါရ, ပဇဟနဝါရ, ပရိညာဝါရ။",
သာနုသယဝါရ (ပု),[ သာနုသယ + ဝါရ ],သာနုသယဝါရ ၊ အနုသယဓာတ် ၇-ပါးနှင့်တကွဖြစ်သောဝါရ။,
သာနုသယဝါရဝဏ္ဏနာ (ထီ),[ သာနုသယဝါရ + ဝဏ္ဏနာ ],သာနုသယဝါရ၏အဖွင့်၊ သာနုသယရကိုဖွင့်ပြကြောင်းဖြစ်သည့်-စကားရပ်-အဋ္ဌကထာ-ဋီကာ။,
သာနုသာရ (တိ),[ သဟ + အနုသာရ ။ ဥဒတ္တာ-ဒိဿရဝန္တတ္တာ သရာ၊ သရဝဏ္ဏာ ဧဝ သာရာ၊ အနုဂတော သာရော အနုသာရော ၊ အနုနာ-သိကဝဏ္ဏော။ ဝါစပ္ပတိ။ အနုသွာရ-သံ။ အနုသာရ၊ အနုဿာရ-ပါကတ။ ],(သရအက္ခရာတို့သို့ နောက်မှအစဉ်လိုက်တတ်သော) နိဂ္ဂဟိတ်-ဗိန္ဓု-သေးသေးတင်-နှင့်တကွဖြစ်သော။,
သာနုသာသနီ (တိ),[ သဟ + အနုသာသနီ ],အဆုံးအမ-ဩဝါဒ-စကားနှင့်တကွဖြစ်သော။,
သာနုသဝှယ (တိ),[ သာနု + သဟ + အဝှယ ],သာနုဟူသော-အမည်ရှိ-အမည်နှင့်တကွဖြစ်-သော။,
သာနုဿရ (တိ),[ သဟ + အနုဿရ။ သာနုဿရ-ဖြစ်သင့်၏။],သာနုသာရ-ကြည့်။,
သာနုသာမဏေရ (ပု),[ သာနု + သာမဏေရ ],သာနုသာမဏေ။,
သာနုသာမဏေရဝတ္ထု  (ပု),[ သာနုသာမဏေရ + ဝတ္ထု ],သာနုသာမဏေ၏-အကြောင်း-အဋ္ဌုပ္ပတ္တိ။,
သာနုသုတ္တ (န),[ သာနု + သုတ္တ ],သာနုသုတ်။,
သာနုသုတ္တဝဏ္ဏနာ (တိ),[ သာနုသုတ္တ + ဝဏ္ဏနာ ],သာနုသုတ်၏-အဖွင့်-သံဝဏ္ဏနာ-အဋ္ဌကထာ-ဋီကာ။,
သာန္တက (တိ),[ သဟ + အန္တ + က ],အဆုံး-အပိုင်းအခြား-အကန့်အသတ်-ရှိသော။ ,
သာန္တေဝါသိက (တိ),[ သဟ + အန္တေဝါသိ + က ],(အနီးနေတပည့်-) ကိုယ်တွင်း၌ဖြစ်သောကိလေသာ-နှင့်တကွနေသော။,
 သာန္တေဂဓ (တိ) ,[ သဟ + အန္တောဂဓ ],"အတွင်းဝင်-အကျုံးဝင်-သည့် (သညာ, ဘဝ စသော) တရားနှင့်တကွဖြစ်သော။",
သာပဏ (တိ),[ သဟ + အာပဏ ],ဈေး-အိမ်ဈေး-နှင့်တကွဖြစ်-ရှိ-သော။,
သာပတေယျ (န),"[ သပတိ၂ + ဏေယျ ။ သံ ဝုစ္စတိဓနံ။ တဿ ပတီတိ သပတိ၊ ဓနသာမိကော၊ တဿ ဟိတာ ဝဟတ္တာ သာပတေယျန္တိအာဟ "" သာပတေယျန္တိ ဓန"" န္တိ။ သံ၊ ဋီ၊ ၁။ ၁၉၂။ ဒီ၊ ဋီ၊ ၁။ ၃၂၉။ သာရတ္တ၊ ၂။ ၁၁။ အံ၊ ဋီ၊ ၃။ ၂၆။ သပတိမှိ ဓနသာမီနံ သာဓု သာပတေယျံ။ ဓနံ ။ ကပ္ပဒ္ဒုမ။ သွာပတေယ-သံ။ သာဝတေယျ-ပြာ၊ အဒ္ဓမာဂဓီ။ ]","ပစ္စည်းဥစ္စာ, စည်းစိမ်။",
သာပတေယျကာရဏ (န),[ သာပေတယျ + ကာရဏ ],"ပစ္စည်း, ဥစ္စာ, စည်းစိမ်-ဟူသောအကြောင်း။",
သာပတေယျရက္ခဏတ္ထ (ပု),[ သာပတေယျ + ရက္ခဏ + အတ္ထ ],"ပစ္စည်း, ဥစ္စာ, စည်းစိမ်ကိုစောင့်ရှောက်ခြင်းအကျိုး။",
သာပတေယျာဝဟရဏ (န),[ သာပတေယျ + အဝဟရဏ ],ပစ္စည်းဥစ္စာကိုခိုးယူခြင်း။,
သာပတေယျာဝဟာရ (ပု),[ သာပတေယျ + အဝဟာရ ],သာပတေယျာဝဟရဏ-ကြည့်။,
သာပတ္တိက (တိ),[ သဟ + အာပတ္တိ + က ],အာပတ်-အာပတ်သင့်ခြင်း-နှင့်တကွဖြစ်-အာပတ်သင့်နေ-သော။,
သာပတ္တိကကာလ (ပု),[ သာပတ္တိက + ကာလ ],အာပတ်-အာပတ်သင့်ခြင်း-နှင့်တကွဖြစ်ရာ-အချိန်-အခါ-ကာလ၊ အာပတ်သင့်ရာ-အချိန်-အခါ-ကာလ။,
သာပတ္တကဘာဝါနတိက္ကမန (န),[ သာပတ္တိက + ဘာဝ + အနတိက္ကမန ],သာပတ္တိကအဖြစ်ကိုမလွန်မြောက်ခြင်း။ အာပတ်-အာပတ်သင့်ခြင်း-နှင့်တကွဖြစ်သည်၏အဖြစ်ကို မလွန်မြောက်ခြင်း။,
သာပတ္တိဋ္ဌာန (န),[ သဟ + အာပတ္တိ + ဌာန ],အာပတ်-အာပတ်သင့်ခြင်း-နှင့်တကွဖြစ်သော-အရာ-ဌာန၊ အာပတ်သင့်သောအရာ (သျ)။,
သာပတ္တိဘေဒ (တိ) ,[ သဟ + အာပတ္တိ + ဘေဒ ],အာပတ်-အာပတ်သင့်ခြင်း-အထူး-အပြား-နှင့်တကွဖြစ်သော။,
သာပဒ (ပု၊ န),[ သာ + ပဒ ။ သပ + ဒ ။ သ-၌ သာ-ဟု ဒီဃပြု။ ဗျဂ္ဃေါ တံ ခါဒတုတျာဒိနာ သပန္တိ ယေနာတိ သာပဒေါ။ ဓာန်၊ ဋီ။ ၆၃၁။ သုန = (သုနခဿ) ဣဝ ပဒံ ယဿာတိ သာပဒေါ။ ထောမ။ ကောတ္ထုဘ။ (ပု) ၐွါပဒ-သံ။ သာပဒ၊ သာဝယ-ပါကတ။ ],(ခြင်္သေ့-သစ်-ကျားစသော) သားရဲ။,
သာပဒါန (တိ),[ သဟ + အပဒါန ],(ရှေးဘုရား-ပစ္စေကဗုဒ္ဓါ-သာဝက-တို့အထံ၌ ဖြစ်စေအပ်သော) သာဝကပါရမီဟူသော ကောင်းမှုအထူးရှိသော၊ ထေရ်၊ ထေရီ။,
သာပဒေသ (တိ),[ သဟ + အပဒေသ ],ညွှန်းပြဘွယ်-ညွှန်းပြကြောင်း-ဥပမာ-အကြောင်း-ယုတ္တိ-နှင့်တကွဖြစ်သော(စကား)။,
သာပရာဓ (တိ) ,[ သဟ + အပရာဓ ],အပြစ်-ချွတ်ချော်ခြင်း-လွဲမှားမှု-နှင့်တကွဖြစ်သော။ အပြစ်-ချွတ်ချော်ခြင်း-လွဲမှားမှု-ရှိသော။,
သပဿယ (တိ),[ သဟ + အပဿယ ],မှီရာ-မှီအုံး-တံကဲ-နှင့်တကွဖြစ်သော။,
သာပါနဒေါဏိ (ထီ),[ သာ + ပါန + ဒေါဏိ ],ခွေးတို့၏စားသောက်ရာ-ကျင်း-ခွက်၊ ခွေးစားကျင်း၊ ခွေးစားခွက်။,
သာပါနဒေါဏိအာဒိအဝိသုဒ္ဓကဋ္ဌ (န),[ သာပါန-ဒေါဏိ + အာဒိ + အဝိသုဒ္ဓိ + ကဋ္ဌ ], ခွေးစားခွက်အစရှိသောမစင်ကြင်းသောထင်း။,
သာပါနဒေါဏိအာဒိအာဒိကဋ္ဌ (န),[ သာပါနဒေါဏိအာဒိ + ကဋ္ဌ ],ခွေးစားခွက်အစရှိသော ထင်း။,
သာပုဂ (န) ,[ သံ + ပူဂ ? ],သာပုဂမည်သော-နိဂုမ်း-ရွာကြီး။,
သာပုဂိယ (တိ),[ သာပုဂ + ဏိယ ],သာပုဂမည်သော-နိဂုမ်း-ရွာကြီး-၌နေထိုင်သော၊ သူ။,
သာပေက္ခ (တိ),[ သဟ + အပေက္ခာ + အ ],(၁) ချစ်ခင်-တွယ်တာ-မက်မောမှု-ငဲ့ညှာမှု-တဏှာ-ရှိသော။ (၂) ငဲ့ကွက်-မြှော်မှန်း-မှုရှိသော။,
သာပေက္ခကာလကိရိယာ (ထီ),[ သာပေက္ခ + ကာလကိရိယာ ],ငဲ့ကွက်-တွယ်တာ-ခြင်းရှိသောသူ၏သေခြင်း။,
သာပေက္ခဂမန (န),[ သာပေက္ခ + ဂမန ],ငဲ့ကွက်မှုရှိသည်ဖြစ်၍ သွားခြင်း၊ ငဲ့ကွက်သောစိတ် ရှိသည်ဖြစ်၍ သွားခြင်း။,
သာပေက္ခစိတ္တ (တိ),[ သာပေက္ခ + စိတ္တ ],ငဲ့ကွက်စိတ်ရှိသော။,
သာပေက္ခဒါန (န),[ သာပေက္ခ + ဒါန ],ငဲ့ကွက်ခြင်းရှိသော ပေးလှူခြင်း။,
သာပေက္ခဘာဝဒဿန (န),[ သာပေက္ခ + ဘာဝ + ဒဿန ],ငဲ့ကွက်ခြင်းရှိသည်၏အဖြစ်ကိုပြခြင်း။,
သာပေက္ခသဒ္ဒ (ပု),[ သာပေက္ခ + သဒ္ဒ ],ငဲ့ကွက်ခြင်းရှိသောသဒ္ဒါ။,
သာပေက္ခာဌပန (န),[ သာပေက္ခာ + ဌပန ],ငဲ့ကွက်ခြင်းရှိသဖြင့်ထားခြင်း။,
သာပေက္ခာဘာဝဒဿန (န) ,[ သာပေက္ခ + အဘာဝ + ဒဿန ],ငဲ့ကွက်ခြင်းမရှိသည်၏အဖြစ်ကိုပြခြင်း။,
သာပေခ (တိ),[ သာဟ + အပေခါ + အ ],သာပေက္ခ-ကြည့်။,
သာဗာဓ (တိ) ,[ သဟ + အာဗာဓ ],အနာရောဂါ-နှိပ်စက်-ကျင်နာ-ခြင်းဆင်းရဲဝေဒနာ-ရှိသော။,
သာဗျယ (တိ) ,[ သဟ + အဗျယ ],"(ဥပသဂ္ဂ,နိပါတ်ဖြစ်သည့် ပ, ပရာ, စ, ပိ, ဝါ-စသော) အဗျယပုဒ်နှင့်တကွဖြစ်သော။",
သာဘာ (ထီ),[ သံ (သု) + အာဘာ ],ထင်ရှားရှိ-တင့်တယ်-သောအရောင်အလင်း။,
သာဘာဝ (ပု),[ သာ + ဘာဝ ],သာ၏အဖြစ်။ (သံ (သ)-ဟူသောပုဒ်ကို နိရုတ္တိ-သဒ္ဒါ-နည်းအားဖြင့် သာ-အက္ခရာဖြစ်အောင်ပြုလုပ်ခြင်း)။,
သာဘာဝိက (တိ) ,[ သာဘာဝ + ဏိက။ ထီ-၌သာဘဝိကီ။ သွာဘာဝိက-သံ။ သာဘာဝိက၊ သာဟာတိအ-ပါကတ။ ],(၁) မိမိ၏သဘောလက္ခဏာအားဖြင့်-ဖြစ်ပေါ်-သဘောလက္ခဏာမှလာ-သော။ (၂) ဓမ္မတာအားဖြင့်ပြီးသော။,
သာဘာဝိကဉာဏ (န) ,[ သာဘာဝိက + ဉာဏ],မိမိ၏သဘောလက္ခဏာအားဖြင့် ဖြစ်ပေါ်လာသောဉာဏ်။,
သာဘာဝိကဓမ္မကထာ (ထီ),[ သာဘာဝိက + ဓမ္မကထာ ],မိမိ၏သဘေောလက္ခဏာအားဖြင့် ဖြစ်ပေါ်လာသည်သာလျှင် တရားစကား။,
သာဘာဝိကနိဗ္ဗစနနိဒဿန (န),[ သာဘာဝိက + နိဗ္ဗစန + နိဒဿန ],မိမိ၏သဘော လက္ခဏာအားဖြင့်ဖြစ်သည်ကို ထုတ်ပြခြင်းကိုပြခြင်း။,
သဘာဝိကပညာ (ထီ),[ သဘာဝိက + ပညာ ],ပဋိသန္ဓေပညာ၊ မိမိ၏သဘောလက္ခဏာအားဖြစ်ပေါ်လာ-ဓမ္မတာအားဖြင့်ပြီး-သောပညာ။,
သာဘာဝိကလိင်္ဂတာဒဿန (န) ,[ သာဘာဝိက + လိင်္ဂတာ + ဒဿန ],မိမိ၏သဘောလက္ခဏာအားဖြင့် ဖြစ်ပေါ်လာသော လိင်၏အဖြစ်ကိုပြခြင်း။,
သာဘိနိဝေသ (တိ),[ သဟ + အဘိနိဝေသ ],(အမှား) နှလုံးသွင်းခြင်းနှင့်တကွဖြစ်သော။,
သာဘိသင်္ခါရ (တိ),[ သဟ + အဘိသင်္ခါရ ],(၁) ရိုသေ-အထူးပြုပြင်စီရင်-ခြင်းနှင့်တကွဖြစ်သော။ (၂) အထူးပြုပြင်စီရင်တတ်သော-စေတနာ-ကံတရား-နှင့်တကွဖြစ်သော။,
သာဘိသန္ဓိက (တိ) ,[ သဟ + အဘိသန္ဓိ + က ],အလိုဆန္ဒ-စိတ်-စေတနာ-နှလုံးသွင်းခြင်း-ရှိသော။,
သာဘိသန္ဓိကပရူပဃာတီ (တိ),[ သာဘိသန္ဓိက + ပရူပဃာတီ  ],အလိုဆန္ဒ-စိတ်-စေတနာ-နှလုံးသွင်းခြင်း-ရှိသည်ဖြစ်၍ သူတစ်ပါးကို-သတ်ဖြတ်-ညှဉ်းဆဲ-နှိပ်စက်-တတ်သော(မိန်းမ)။,
သာဘောဂ (တိ),[ သဟ + အာဘောဂ ],ဆင်ခြင်-နှလုံးသွင်း-ခြင်းနှင့်တကွဖြစ်သော။,
သာမံ (ဗျ),"[ သု + အယ + အံ=သွယံ=သယံ=သာမံ။ သွယမ်-သံ။ သာမမ်, သွာမမ်-သက္ကတ-ပိဋက။ သယံ-ပါကတ။ မဏိမဉ္ဇူ။ ၁။ ၇၃ -၌ပဌမန္တနှင့် တတိယန္တနိပါတ်ဟုဆိုသည်။ ရူ။ ၁၃၃-နှာနှင့် နီတိ၊ သုတ္တ။ ၃၇၉-တို့၌ တတိယန္တနိပါတ်ဟုဆိုသည်။ ]","(၁) (က) ကိုယ်တိုင်၊ ကိုယ်တော်အလိုလို (ပါရာဇိကဏ်၊ နိဿယ၊ သစ်။) (ပဌမန္တ)။ (ခ) ကိုယ်တိုင် (တတိယန္တ)။ (၂) မိမိ၏အလို အားဖြင့်, မိမိအလိုလို။ ",
သာမံပက္က (တိ),[ သာမံ + ပက္က ],ကိုယ်တိုင်ချက်အပ်သော။,
သာမံပယောဂ (ပု),[ သာမံ + ပယောဂ ],ကိုယ်တိုင်-လုံလပြု-အားထုတ်-ခြင်း။,
သာမံပါက (ပု),[ သာမံ + ပါက ],ကိုယ်တိုင်ချက်ခြင်း။,
သာမံပါကဂမန (န) ,[ သာမံပါက + ဂမန ],ကိုယ်တိုင်ချက်ခြင်းဟူ၍ ရေတွက်ခြင်း။,
သာမံသဒ္ဒ (ပု),[ သာမံ + သဒ္ဒ ],သာမံ-သဒ္ဒါ။,
သာမ၁ (တိ),[ သာ + မ ။ သာယတိ တနုကရီယတိ ပဋိပက္ခဝဏ္ဏေဟီတိ သာမော။ ဓာန်၊ ဋီ၊ ၉၆။ သေ + မ။ သာယတေ မနော အသ္မာတိ သာမော၊ ကဏှဂုဏဝိသိဋ္ဌော၊ ကပ္ပဒ္ဒုမ။ သာမက + ဏ ။ က-ကိုချေ။ မာ-၌ အာ-ကို အ-ရဿပြု။ ၐျာမ-သံ။ သာမ-ပါကတ။ ],(၁) ရွှေအဆင်းကဲ့သို့-အဆင်းရှိ-ဝါ-သော။ (၂) နီ-နီသောအဆင်းရှိ-သော။ (၃) မဲနက်-မဲနက်သောအဆင်းရှိ-သော။ (ပု) (၄) သုဝဏ္ဏ သာမလုလင်။ (၅) သာမမည်သောဘုရင်။ (ထီ) (၆) (ကကုသန်မြတ်စွာဘုရား၏ လကျ်ာတော်ရံ) သာမာထေရီ ။ (၇) ပိယင်္ဂုသာ မာ-မည်သောမိန်းမ (၈) သာမာ-သမင်မ။ (၉) သာမာဝတီသူဌေးသမီး။ (၁၀) သာမာထေရီ။ (၁၁) သာမာပြည်တန်ဆာမ။ (၁၂) သာမရွာ။,
သာမ၂ (န),"[ သမု + ဏ ။ သာမနံ သာမံ။ အမရ၊ ဋီ။ ၁၈၊ ၂၀။ သာ (သော) + မ။ သော အန္တကမ္မနိ၊ ကရဏေ မော၊ သောယန္တိ ပါပ-မနေနေတိ သာမံ၊ ဩဿာ၊ ""သာ တနုကရ- ဏာဝသာနေသူ"" တိ ဝါ ဓာတွတ္ထော။ ဓာန်၊ ဋီ။ ၁၀၈။ သာယတိ ဆိန္ဒတိ ဒုက္ခံ ဂေယျတ္တာ, သာယတိ ဒုက္ခယတိ ဒုရဇ္စျေယျတ္တာ ဝါ သာမံ။ ကပ္ပဒ္ဒုမ။ သော + မနိန်။ ပါဏိနီ၊ ဥဏာဒိ။ ၄။ ၁၅၂။ (န) သာမန်-သံ။ (ပု၊ န) သာမပါကတ။ ]",(1) ငြိမ်းအေးစေ-ငြိမ်းချမ်းရေးပြုလုပ်-ခြင်း (ရန်အောင်ကြောင်း ၄-ပါးအနက် တတိယဖြစ်သည့် သာမဥပါယ်တမည်။) (၂) (ပုဏ္ဏာ တု့်၏ အယူဝါဒအရ အကုသိုလ်ခေါင်းပါးစေကြောင်းဖြစ်သည့်) သာမဗေဒင်-သာမဝေဒ-ကျမ်းဂန်။ ,
